,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
627,5708,MN,MN,27,56751,2,1,0,2,Y,,2,2,38,1215,1245,122887,123087,10.3,4.3,461.62367,0,0,135,ROSEAU,27135,0.808928,65,2.3418058061
628,5709,MN,MN,27,56751,2,1,1,4,Y,,4,2,38,1900,1925,122687,122887,3.4,7.5,461.274696,0,0,135,ROSEAU,27135,0.808928,65,1.2527629685
629,5710,MN,MN,27,56751,2,1,0,4,Y,,5,2,38,1415,1405,122687,122887,3.1,8.5,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.1631508098
630,5711,MN,MN,27,56756,2,1,0,4,Y,,3,2,22,2200,2157,121087,121287,3.6,10.5,433.316718,0,0,135,ROSEAU,27135,0.808928,65,1.3083328197
631,5712,MN,MN,27,56759,2,1,0,4,Y,,2,2,34,1001,1035,122287,122487,2.7,9.7,461.62367,0,0,135,ROSEAU,27135,0.808928,65,1.0296194172
632,5713,MN,MN,27,56759,2,1,0,2,Y,,5,2,34,2200,800,122687,122987,4,5.6,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.4109869737
633,5714,MN,MN,27,56763,2,1,1,0,N,,1,2,24,1015,1015,122687,122887,1.2,36.3,485.435931,0,0,135,ROSEAU,27135,0.808928,65,0.2623642645
634,5715,MN,MN,27,56763,2,1,1,3,N,,1,2,32,2100,2200,122687,122887,1.7,12.2,485.435931,0,0,135,ROSEAU,27135,0.808928,65,0.5877866649
635,5716,MN,MN,27,56763,2,1,1,3,N,,4,2,42,2030,2030,11788,11988,4.2,9.6,461.274696,0,0,135,ROSEAU,27135,0.808928,65,1.4586150227
636,5717,MN,MN,27,55044,5,0,1,0,,,1,2,39,1700,1700,11888,12088,19.3,2.8,485.435931,2,0,139,SCOTT,27139,1.06515,66,2.9652730661
637,5718,MN,MN,27,55044,5,1,1,1,N,,4,2,43,930,930,12288,12488,9.1,3.7,461.274696,0,0,139,SCOTT,27139,1.06515,66,2.2192034841
638,5719,MN,MN,27,55352,5,1,0,2,Y,,2,4,43,1000,1000,12188,12388,2,13.7,1146.49919,0,0,139,SCOTT,27139,1.06515,66,0.7419373447
639,5720,MN,MN,27,55352,5,1,0,4,Y,,3,4,4,700,715,22988,30388,11.4,3.1,1214.922779,0,0,139,SCOTT,27139,1.06515,66,2.4423470354
640,5721,MN,MN,27,55372,5,1,0,4,Y,,1,4,26,800,800,20288,20288,10.2,4.1,1088.985661,0,0,139,SCOTT,27139,1.06515,66,2.3321438952
641,5722,MN,MN,27,55372,5,1,1,2,Y,,5,4,40,1500,1500,31388,31588,2.1,10.6,1105.956867,2,0,139,SCOTT,27139,1.06515,66,0.7884573604
642,5723,MN,MN,27,55372,5,1,0,5,Y,,1,4,49,2230,2230,20288,20288,1.2,16.7,1088.985661,0,0,139,SCOTT,27139,1.06515,66,0.2623642645
643,5724,MN,MN,27,55378,5,1,0,4,Y,,4,4,22,2035,2035,122787,122987,3.2,11.8,1177.377355,0,0,139,SCOTT,27139,1.06515,66,1.1939224685
644,5725,MN,MN,27,55379,5,1,1,3,,,2,4,42,1830,1835,11888,12088,2,15.9,1146.49919,0,0,139,SCOTT,27139,1.06515,66,0.7419373447
645,5726,MN,MN,27,55379,5,1,0,4,Y,,5,4,46,800,800,20288,20288,4.3,5.6,1105.956867,0,0,139,SCOTT,27139,1.06515,66,1.4816045409
646,5727,MN,MN,27,56071,5,0,0,0,,,5,3,24,730,830,121487,121687,2.2,14.3,893.23743,0,0,139,SCOTT,27139,1.06515,66,0.8329091229
647,5728,MN,MN,27,56071,5,2,0,4,Y,,1,3,29,2045,2115,11088,11288,5.4,5.2,1024.442902,0,0,139,SCOTT,27139,1.06515,66,1.7047480922
648,5729,MN,MN,27,56071,5,1,0,4,Y,,2,3,39,1800,1800,11588,11788,25.2,2.1,921.864905,2,0,139,SCOTT,27139,1.06515,66,3.2308043957
649,5730,MN,MN,27,55308,5,1,0,4,Y,,5,3,29,1700,1230,22188,22488,5.1,5,893.23743,2,0,141,SHERBURNE,27141,0.504879,67,1.6486586256
650,5731,MN,MN,27,55319,5,1,0,2,Y,,2,3,21,1200,1200,123087,10188,2.3,21.6,921.864905,0,0,141,SHERBURNE,27141,0.504879,67,0.8754687374
651,5732,MN,MN,27,55330,5,1,0,2,Y,,2,3,29,1800,1800,31788,31988,3.2,10.3,921.864905,0,0,141,SHERBURNE,27141,0.504879,67,1.1939224685
652,5733,MN,MN,27,55330,5,1,0,1,,,3,3,2,1800,1800,22388,22588,2.5,10.7,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67,0.955511445
653,5734,MN,MN,27,55398,5,1,0,4,Y,,4,3,42,1158,1550,11988,12188,2.8,10.2,990.411554,0,0,141,SHERBURNE,27141,0.504879,67,1.064710737
654,5735,MN,MN,27,55398,5,1,0,4,Y,,3,3,49,900,2000,22088,22588,3.1,10.3,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67,1.1631508098
655,5736,MN,MN,27,56304,5,1,0,2,Y,,3,3,37,1825,1213,122887,123187,1.6,12.4,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67,0.5306282511
656,5737,MN,MN,27,56304,5,1,0,4,Y,,4,3,3,1755,1925,22388,22588,4.7,6.8,990.411554,0,0,141,SHERBURNE,27141,0.504879,67,1.5686159179
657,5738,MN,MN,27,55366,5,1,0,4,Y,,1,4,21,945,945,120287,121087,4,8,1088.985661,1,0,143,SIBLEY,27143,1.26771,68,1.4109869737
658,5739,MN,MN,27,55396,5,1,0,7,Y,,5,4,21,800,800,121487,121687,5,7.7,1105.956867,0,0,143,SIBLEY,27143,1.26771,68,1.6292405397
659,5740,MN,MN,27,56044,5,1,0,4,Y,,4,4,33,1410,1410,122887,123087,1.5,20,1177.377355,0,0,143,SIBLEY,27143,1.26771,68,0.4700036292
660,5741,MN,MN,27,56044,5,1,0,4,Y,,1,4,47,1735,1735,20288,20288,4.8,6.6,1088.985661,0,0,143,SIBLEY,27143,1.26771,68,1.5892352051
661,5742,MN,MN,27,55702,1,1,0,4,Y,,1,2,21,817,817,121387,121587,0.8,25.2,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,-0.1053605157
662,5743,MN,MN,27,55705,1,1,1,3,,,2,2,35,2100,2100,122787,122987,0.5,54.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.5108256238
663,5744,MN,MN,27,55705,1,1,0,4,Y,,4,2,40,800,800,11788,11988,2.4,8.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.9162907319
664,5745,MN,MN,27,55706,1,1,0,4,Y,,1,2,26,1130,1130,121287,121487,2.3,9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.8754687374
665,5746,MN,MN,27,55706,1,1,0,2,Y,,2,2,26,2130,2130,121487,121687,4.6,8.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.5475625087
666,5747,MN,MN,27,55706,1,1,0,7,Y,,1,2,45,920,922,20288,20288,11,3.1,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,2.4069451083
667,5748,MN,MN,27,55706,1,1,0,2,Y,,2,2,50,600,600,20288,20288,14.9,2.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,2.7080502011
668,5749,MN,MN,27,55710,1,0,0,0,,,4,2,21,1200,1400,120287,121387,8.6,4.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,2.1633230257
669,5750,MN,MN,27,55713,1,1,0,4,Y,,5,2,35,1200,1200,10188,10188,4.5,5.5,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.5260563035
670,5751,MN,MN,27,55719,1,1,0,4,Y,,4,2,26,700,800,121687,121887,1.5,14.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
671,5752,MN,MN,27,55719,1,1,0,4,Y,,5,2,30,900,915,122087,122287,3.9,10.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.3862943611
672,5753,MN,MN,27,55719,1,1,0,4,Y,,1,2,34,2200,2200,122887,123087,1.8,13.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
673,5754,MN,MN,27,55719,1,1,0,4,Y,,2,2,47,1600,1600,20288,20288,1.6,9.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.5306282511
674,5755,MN,MN,27,55723,1,1,0,3,N,,4,2,36,1200,1200,122787,122987,0.5,57.5,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,-0.5108256238
675,5756,MN,MN,27,55724,1,1,1,3,N,,2,2,42,830,830,12288,12488,0.4,0,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.6931471806
676,5757,MN,MN,27,55731,1,1,1,3,Y,,4,2,24,1210,1410,121287,121487,0.5,29.7,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,-0.5108256238
677,5758,MN,MN,27,55731,1,1,0,2,Y,,3,2,47,830,830,20288,20288,8.7,4,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,2.1747517215
678,5759,MN,MN,27,55732,1,1,1,1,Y,,4,2,45,1620,1620,12288,12488,1.6,11.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.5306282511
679,5760,MN,MN,27,55734,1,1,0,7,Y,,4,2,24,1500,1500,121287,121487,1.4,13.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.4054651081
680,5761,MN,MN,27,55734,1,1,0,2,Y,,5,2,44,2100,2100,12088,12288,8.7,3.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,2.1747517215
681,5762,MN,MN,27,55734,1,1,0,4,Y,,2,2,45,1740,1740,21088,21288,11.1,3.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,2.4159137783
682,5763,MN,MN,27,55734,1,1,0,4,Y,,3,2,48,1630,1631,20288,20288,1.5,16.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
683,5764,MN,MN,27,55734,1,1,0,4,Y,,5,2,3,600,530,22488,22688,1.1,24.2,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.1823215568
684,5765,MN,MN,27,55741,1,1,1,3,Y,,2,2,3,1530,1535,30388,31088,0.9,35.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0
685,5766,MN,MN,27,55746,1,1,0,4,Y,,4,2,22,800,800,121787,121987,0.7,24.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,-0.2231435513
686,5767,MN,MN,27,55746,1,1,0,2,Y,,1,2,27,1900,1900,121387,121587,4.2,6.1,485.435931,1,0,137,ST LOUIS,27137,0.622088,69,1.4586150227
687,5768,MN,MN,27,55746,1,1,0,3,Y,,3,2,28,1545,1545,121487,121787,3.4,7.5,433.316718,1,0,137,ST LOUIS,27137,0.622088,69,1.2527629685
688,5769,MN,MN,27,55746,1,1,1,7,Y,,5,2,31,1500,1500,122787,122987,2.1,16.7,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.7884573604
689,5770,MN,MN,27,55746,1,1,0,0,Y,,2,2,34,1530,1530,10188,10188,2.9,9.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.0986122887
690,5771,MN,MN,27,55746,1,1,0,2,Y,,4,2,37,1530,1530,122687,122887,1.8,12.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
691,5772,MN,MN,27,55746,1,1,0,4,Y,,4,2,35,1630,1630,11188,11388,1.8,20.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
692,5773,MN,MN,27,55746,1,1,0,4,Y,,5,2,39,600,600,11688,11888,2.4,8.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.9162907319
693,5774,MN,MN,27,55746,1,1,0,2,Y,,5,2,41,1330,1330,12088,12288,1.7,12.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.5877866649
694,5775,MN,MN,27,55746,1,1,1,3,Y,,2,2,50,1700,1700,20288,21088,0.8,37.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.1053605157
695,5776,MN,MN,27,55746,1,1,0,7,Y,,3,2,50,1900,1900,20288,20288,11.7,3.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,2.4680995315
696,5777,MN,MN,27,55750,1,1,0,2,Y,,3,2,45,915,915,12388,12588,1.8,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
697,5778,MN,MN,27,55750,1,1,0,4,Y,,5,2,49,1400,400,20288,20288,2.8,8.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.064710737
698,5779,MN,MN,27,55751,1,1,1,3,Y,,3,2,30,700,710,122287,122487,3.5,8.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.2809338455
699,5780,MN,MN,27,55763,1,1,0,4,Y,,3,2,36,1900,1900,10188,10188,3.6,12.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.3083328197
700,5781,MN,MN,27,55763,1,1,0,4,Y,,3,2,40,830,830,11888,12088,3.5,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.2809338455
701,5782,MN,MN,27,55765,1,1,0,4,Y,,5,2,25,1000,1030,121387,121587,3,7.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.1314021115
702,5783,MN,MN,27,55765,1,1,1,3,Y,,2,2,29,1140,1140,121687,121887,3.2,8.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.1939224685
703,5784,MN,MN,27,55765,1,1,0,4,Y,,4,2,50,1000,1015,21188,21388,3.1,10.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,1.1631508098
704,5785,MN,MN,27,55768,1,1,0,2,Y,,3,2,1,2015,1600,30388,30388,3.3,9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.2237754316
705,5786,MN,MN,27,55771,1,1,1,3,N,,5,2,50,1200,1200,20288,20288,1.7,13.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.5877866649
706,5787,MN,MN,27,55779,1,1,0,4,Y,,2,2,40,1000,1000,11788,11988,5.6,4.7,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.7404661748
707,5788,MN,MN,27,55779,1,1,0,2,Y,,5,2,47,930,935,13088,20288,3.4,6.7,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.2527629685
708,5789,MN,MN,27,55782,1,1,0,7,Y,,3,2,21,730,730,121287,121487,1.5,16.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
709,5790,MN,MN,27,55782,1,1,0,2,Y,,4,2,25,1920,1900,121487,121687,32.2,2.2,461.274696,2,0,137,ST LOUIS,27137,0.622088,69,3.4750672302
710,5791,MN,MN,27,55792,1,1,0,4,Y,,3,2,23,2000,2000,121287,121487,1.1,17.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.1823215568
711,5792,MN,MN,27,55792,1,1,0,4,Y,,2,2,24,630,632,121587,121787,2.1,13.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.7884573604
712,5793,MN,MN,27,55792,1,1,0,4,Y,,3,2,28,1700,1700,121387,121587,0.8,23.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.1053605157
713,5794,MN,MN,27,55792,1,1,0,4,Y,,4,2,33,1730,1730,122287,122487,1.5,15.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
714,5795,MN,MN,27,55792,1,1,0,2,Y,,3,2,34,1000,1430,11188,11388,1.3,24.4,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.3364722366
715,5796,MN,MN,27,55792,1,1,0,4,Y,,3,2,36,1800,1800,10188,10188,3.1,10.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.1631508098
716,5797,MN,MN,27,55792,1,1,0,4,Y,,1,2,42,1900,1900,11788,11988,7.2,5.7,485.435931,1,0,137,ST LOUIS,27137,0.622088,69,1.9878743482
717,5798,MN,MN,27,55792,1,1,0,4,Y,,1,2,46,1055,1056,12788,12988,1.4,15.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.4054651081
718,5799,MN,MN,27,55792,1,1,0,4,Y,,4,2,45,1600,1600,20288,20288,1.3,18.5,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.3364722366
719,5800,MN,MN,27,55803,1,1,0,4,Y,,2,2,21,2000,2000,11188,11388,1.5,34.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
720,5801,MN,MN,27,55803,1,1,0,2,Y,,5,2,21,2025,2025,120287,121087,5,7.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.6292405397
721,5802,MN,MN,27,55803,1,1,0,2,Y,,3,2,24,530,530,121487,121687,2.3,9.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.8754687374
722,5803,MN,MN,27,55803,1,0,0,0,,,5,2,25,2030,2020,122187,122387,2.4,37.8,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.9162907319
723,5804,MN,MN,27,55803,1,1,0,7,Y,,2,2,25,900,900,122987,123187,1.2,21.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.2623642645
724,5805,MN,MN,27,55803,1,1,0,4,Y,,2,2,41,1800,1800,11788,11988,5.4,7.9,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.7047480922
725,5806,MN,MN,27,55804,1,1,0,2,Y,,1,2,23,1300,1400,121387,121587,1.1,15.9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.1823215568
726,5807,MN,MN,27,55804,1,1,0,4,Y,,1,2,25,1000,1000,121387,121587,1.4,12.9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.4054651081
727,5808,MN,MN,27,55804,1,1,1,2,Y,,3,2,27,2122,1910,121387,121787,7.2,5.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.9878743482
728,5809,MN,MN,27,55804,1,1,0,4,Y,,4,2,35,1230,1230,122987,123187,1.1,19.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.1823215568
729,5810,MN,MN,27,55804,1,1,0,4,Y,,1,2,36,1630,2015,11188,11388,3.3,11,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.2237754316
730,5811,MN,MN,27,55804,1,1,0,4,Y,,5,2,39,1900,2100,11488,11688,3.2,8.6,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.1939224685
731,5812,MN,MN,27,55804,1,1,0,4,Y,,4,2,41,1900,1900,12788,12988,1.5,13.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
732,5813,MN,MN,27,55804,1,1,0,0,Y,,1,2,43,1510,2200,11688,11888,3.6,6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.3083328197
733,5814,MN,MN,27,55804,1,1,0,4,Y,,3,2,43,2200,2200,11788,11988,0.8,41,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.1053605157
734,5815,MN,MN,27,55804,1,1,0,2,Y,,4,2,44,1800,1911,12088,12288,1.6,15.4,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.5306282511
735,5816,MN,MN,27,55804,1,1,0,4,Y,,3,2,49,1610,800,20288,20288,1.4,11.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.4054651081
736,5817,MN,MN,27,55804,1,1,0,2,Y,,3,2,50,850,850,21488,21688,2.7,8,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.0296194172
737,5818,MN,MN,27,55804,1,1,0,4,Y,,2,2,1,835,835,22788,22988,3.3,7.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.2237754316
738,5819,MN,MN,27,55804,1,1,0,4,Y,,3,2,2,800,930,31088,31288,0.9,23.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
739,5820,MN,MN,27,55805,1,1,0,3,Y,,4,2,37,1130,1130,10188,10188,0.6,27.1,461.274696,1,0,137,ST LOUIS,27137,0.622088,69,-0.3566749439
740,5821,MN,MN,27,55805,1,1,0,3,Y,,5,2,2,1627,907,22688,22888,2,12.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.7419373447
741,5822,MN,MN,27,55805,1,1,0,4,Y,,4,2,3,1700,1800,31488,31688,1.9,15.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.6931471806
742,5823,MN,MN,27,55806,1,1,0,4,Y,,3,2,26,1100,1100,121287,121487,0.9,20.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
743,5824,MN,MN,27,55806,1,1,0,0,Y,,4,2,26,725,825,121487,121687,5.4,4.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,1.7047480922
744,5825,MN,MN,27,55806,1,1,0,4,Y,,2,2,48,2200,1800,20288,20288,1.5,14.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
745,5826,MN,MN,27,55807,1,1,0,4,Y,,5,2,28,800,800,121787,121987,3.1,8.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.1631508098
746,5827,MN,MN,27,55807,1,1,0,0,Y,,4,2,31,1600,1600,121987,122187,1.8,12.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
747,5828,MN,MN,27,55807,1,1,1,3,N,,2,2,33,2000,2000,122987,123187,0.9,35,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0
748,5829,MN,MN,27,55807,1,1,0,5,Y,,5,2,35,1123,1104,10188,10188,3.3,7.6,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.2237754316
749,5830,MN,MN,27,55807,1,1,0,4,Y,,2,2,37,2000,2030,123187,10188,1.7,15.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.5877866649
750,5831,MN,MN,27,55807,1,1,0,2,Y,,3,2,41,1400,1400,12188,12388,3.1,8.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.1631508098
751,5832,MN,MN,27,55807,1,1,1,3,Y,,3,2,46,1700,1700,12688,12988,0.7,24.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.2231435513
752,5833,MN,MN,27,55807,1,1,0,4,Y,,5,2,46,1210,1225,12688,12888,4.3,7.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.4816045409
753,5834,MN,MN,27,55807,1,1,0,4,Y,,1,2,3,1015,1015,22588,22788,1.4,15.4,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.4054651081
754,5835,MN,MN,27,55807,1,1,0,2,Y,,2,2,4,1645,1733,22388,22588,1.8,16,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
755,5836,MN,MN,27,55808,1,0,0,2,Y,,1,2,35,2225,1800,11288,11588,1.5,63.3,485.435931,1,0,137,ST LOUIS,27137,0.622088,69,0.4700036292
756,5837,MN,MN,27,55808,1,1,1,3,Y,,3,2,28,1400,2100,122687,122887,2.2,18.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.8329091229
757,5838,MN,MN,27,55808,1,1,0,7,Y,,2,2,27,1015,1115,11288,11488,2.4,14.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.9162907319
758,5839,MN,MN,27,55808,1,1,0,4,Y,,1,2,50,1500,1500,20288,20288,2.7,7.8,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.0296194172
759,5840,MN,MN,27,55810,1,1,0,4,Y,,3,2,25,1330,1300,122687,122887,1.7,25.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.5877866649
760,5841,MN,MN,27,55810,1,1,1,3,N,,2,2,41,710,710,12088,12288,1.1,65.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.1823215568
761,5842,MN,MN,27,55810,1,1,1,3,Y,,5,2,43,1100,1100,12488,12788,1.8,9.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
762,5843,MN,MN,27,55810,1,1,0,4,Y,,5,2,4,1600,1600,22988,30388,0.2,0,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,-1.2039728043
763,5844,MN,MN,27,55811,1,1,0,4,Y,,5,2,27,1100,1155,122287,122787,2.2,12.5,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.8329091229
764,5845,MN,MN,27,55811,1,1,0,4,Y,,1,2,28,1300,1300,121387,121587,4.6,5.3,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.5475625087
765,5846,MN,MN,27,55811,1,1,0,2,Y,,1,2,29,2000,2000,121687,121887,2.1,12.6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.7884573604
766,5847,MN,MN,27,55811,1,1,0,4,Y,,2,2,39,800,930,11888,12088,2,15.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.7419373447
767,5848,MN,MN,27,55811,1,1,0,4,Y,,1,2,44,700,700,12588,12788,0.7,24.1,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,-0.2231435513
768,5849,MN,MN,27,55811,1,1,0,2,Y,,2,2,46,1700,2045,12888,13088,6.4,5.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.8718021769
769,5850,MN,MN,27,55811,1,1,0,4,Y,,1,2,1,1710,1725,31288,31488,3,8.2,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.1314021115
770,5851,MN,MN,27,55811,1,1,0,2,Y,,4,2,1,1920,1920,22488,22688,2,12.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.7419373447
771,5852,MN,MN,27,55812,1,1,0,7,Y,,3,2,30,1300,1300,121987,122187,0.9,21.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
772,5853,MN,MN,27,55812,1,1,0,4,Y,,4,2,30,1200,1200,10188,11088,3.3,7.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,1.2237754316
773,5854,MN,MN,27,55812,1,5,0,4,Y,,2,2,44,1630,1630,12188,12388,1.8,12.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
774,5855,MN,MN,27,55812,1,1,0,4,Y,,2,2,45,1400,1400,20288,20288,1.8,14.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.6418538862
775,5856,MN,MN,27,55812,1,1,0,4,Y,,5,2,49,1500,1500,20288,20288,2.2,19.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.8329091229
776,5857,MN,MN,27,55972,1,1,0,4,Y,,5,2,23,1010,1010,121287,121487,4.3,6.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.4816045409
777,5858,MN,MN,27,55320,2,1,0,1,N,,1,4,44,2215,2240,12688,12888,7.5,4.7,1088.985661,0,0,145,STEARNS,27145,1.12344,70,2.0281482473
778,5859,MN,MN,27,56301,2,1,0,7,Y,,1,3,22,1900,2150,120287,121087,6.4,5.1,1024.442902,0,0,145,STEARNS,27145,1.12344,70,1.8718021769
779,5860,MN,MN,27,56301,2,1,0,4,Y,,2,3,22,2230,2230,120287,121187,8.3,4.2,921.864905,0,0,145,STEARNS,27145,1.12344,70,2.1282317058
780,5861,MN,MN,27,56301,2,1,0,3,N,,2,3,24,1959,1959,121387,121587,2.1,9.2,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.7884573604
781,5862,MN,MN,27,56301,2,1,0,4,Y,,1,3,32,930,1530,122087,122287,3.3,11.2,1024.442902,0,0,145,STEARNS,27145,1.12344,70,1.2237754316
782,5863,MN,MN,27,56301,2,1,0,2,Y,,2,3,35,1155,1150,123187,10188,1.3,16,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.3364722366
